"entry","ego_number","countrycode","year","continent","who_region","who_pac_sea","population","labor","democracy","GL_total","tobac_prod","GDP","womens_rights","number_ngos","perc_female_smoke","perc_male_smoke","diag_inb_fctc","time","who_reg2","GL_any","toa_year_fctc","toa_month_fctc","toa_year_corrupt","toa_month_corrupt","toa_year_pollute","toa_month_pollute","toa_year_picc","toa_month_picc","meanall","meanallart","meanallart50","year_ratification","year_signature","pol_shift_left","pol_shift_right","pol_shift","signature","ratification","sum_art05","sum_art06","sum_art08","sum_art11","sum_art13","bloomberg_count","bloomberg_amount","bloomberg_fctc_count","bloomberg_fctc_amount","country_name","Asia","Europe","Africa","America","Pacific","Eastern Mediterranean","European","African","Americas","Western Pacific","South-East Asia","Years since Ratif.","Years since Sign.","tobac_prod_pp","GDP_pp","bloomberg_amount_pp","bloomberg_fctc_amount_pp","subscribed"
"RU",140,"RUS",2012,"Asia","European",0,1.03085056693939,5.51204275699027,1.54777280723064,29,2.01437786797036e-05,0.470260841214743,1,2,2.53297466251277,4.94207673152706,2266,11,"European",1,7,102,5,77,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,940.874326894106,1183.52766235134,<NA>,<NA>,1,<NA>,20080603,3,3,6,4,5,0,0,0,0,"Russian Federation",1,0,0,0,0,0,1,0,0,0,0,1.12959928604433,1.40970250283413,2.41985061529278e-05,0.000388463853523231,0,0,4
"RU",140,"RUS",2010,"Asia","European",0,1.02179323960412,5.47852331777514,1.54777280723064,28,1.20963901826477e-05,0.438474495263035,1,2,2.53297466251277,4.94207673152706,2266,9,"European",1,7,102,5,77,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,940.874326894106,1183.52766235134,<NA>,<NA>,1,<NA>,20080603,0,0,0,0,0,0,0,0,0,"Russian Federation",1,0,0,0,0,0,1,0,0,0,0,1.12959928604433,1.40970250283413,1.46600716026424e-05,0.000365417063754923,0,0,4
"RW",141,"RWA",2010,"Africa","African",0,0.0764905333041175,5.80476296973041,0.896078993659846,1,0.0199277387919313,0.0243744350370595,1,0,0.801313042925731,2.60773555246393,5,9,"African",1,4,70,5,82,1,30,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040602,20051019,0,0,0,0,0,0,0,0,0,"Rwanda",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.2291075085024,0.322621764740453,0.000271352846069318,0,0,0
"RW",141,"RWA",2012,"Africa","African",0,0.0824936837833238,5.87073603255867,0.760309423269944,1,0.020153445127551,0.0270484232251591,1,0,0.801313042925731,2.60773555246393,5,11,"African",1,4,70,5,82,1,30,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040602,20051019,2,2,3,0,7,0,0,0,0,"Rwanda",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.2291075085024,0.302532425341754,0.000279208584765051,0,0,0
"SA",148,"SAU",2012,"Asia","Eastern Mediterranean",0,0.203666424759735,1.58980144357248,0,7,0,1.21577798773106,0,2,0.140498181969514,1.96382670467621,15,11,"Eastern Med",1,4,65,10,<NA>,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040624,20050509,4,2,1,9,6,0,0,0,0,"Saudi Arabia",1,0,0,0,0,1,0,0,0,0,0,2.82399821511081,4.2291075085024,0,0.00508326028505697,0,0,12
"SA",148,"SAU",2010,"Asia","Eastern Mediterranean",0,0.197620269975144,1.66428724605961,0.135769541256918,5,0,1.09826256962417,0,2,0.140498181969514,1.96382670467621,15,9,"Eastern Med",1,4,65,10,<NA>,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040624,20050509,0,0,0,0,0,0,0,0,0,"Saudi Arabia",1,0,0,0,0,1,0,0,0,0,0,2.82399821511081,4.2291075085024,0,0.00473240828420912,0,0,12
"SB",156,"SLB",2012,"Pacific","Western Pacific",1,0.00395698647759262,4.50111881143126,2.41669799557565,0,0.000439341885944546,0.0757932273786491,0,1,1.97644903324086,3.80757927413445,6,11,"Western Pac",0,3,56,10,<NA>,3,55,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,0,0,0,20040618,20040810,5,2,4,7,6,1,0.343173761864526,1,0.678095049784224,"Solomon Islands",0,0,0,0,1,0,0,0,0,1,0,3.38879785813298,4.2291075085024,0.137493248585965,0.0163107280178718,0.218329260139785,0.218302817333461,0
"SB",156,"SLB",2010,"Pacific","Western Pacific",1,0.00387454895931847,4.31528258597286,2.41669799557565,0,0.000439341885944546,0.068163901285611,0,1,1.97644903324086,3.80757927413445,6,9,"Western Pac",0,3,56,10,<NA>,3,55,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,0,0,0,20040618,20040810,5,2,4,7,6,0,0,0,0,"Solomon Islands",0,0,0,0,1,0,0,0,0,1,0,3.38879785813298,4.2291075085024,0.14041864772581,0.0149809997749703,0,0,0
"SC",151,"SYC",2010,"Africa","African",0,0.000622961246172114,4.91091143407436,2.25697015858646,0,0,0.868695982912264,1,0,0.48057099955348,2.02334336540806,6,9,"African",0,2,47,5,75,7,102,10,<NA>,<NA>,<NA>,<NA>,938.531512335107,1180.58063131959,<NA>,<NA>,<NA>,20030911,20031112,0,4,2,11,13,0,0,0,0,"Seychelles",0,0,1,0,0,0,0,1,0,0,0,3.95359750115514,4.93395875991946,0,1.18744716371929,0,0,0
"SC",151,"SYC",2012,"Africa","African",0,0.000635762460800187,4.91091143407436,2.25697015858646,0,0,0.979766719516853,1,0,0.48057099955348,2.02334336540806,6,11,"African",0,2,47,5,75,7,102,10,<NA>,<NA>,<NA>,<NA>,938.531512335107,1180.58063131959,<NA>,<NA>,<NA>,20030911,20031112,6,4,4,11,12,0,0,0,0,"Seychelles",0,0,1,0,0,0,0,1,0,0,0,3.95359750115514,4.93395875991946,0,1.31230660315078,0,0,0
"SD",161,"SDN",2010,"Africa","Eastern Mediterranean",0,0.241938902992607,3.22111098791533,0.651693813570797,7,0,0.0539489994252675,1,3,0.216497015202177,1.98205363049206,17,9,"Eastern Med",1,4,70,10,<NA>,5,80,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040610,20051031,0,0,0,0,0,0,0,0,0,"Sudan",0,0,1,0,0,1,0,0,0,0,0,2.82399821511081,4.2291075085024,0,0.000189882612782552,0,0,0
"SD",161,"SDN",2012,"Africa","Eastern Mediterranean",0,0.26779845090837,3.28310956254306,0.651693813570797,7,0,0.0574915343596087,1,3,0.216497015202177,1.98205363049206,17,11,"Eastern Med",1,4,70,10,<NA>,5,80,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040610,20051031,5,2,6,0,13,0,0,0,0,"Sudan",0,0,1,0,0,1,0,0,0,0,0,2.82399821511081,4.2291075085024,0,0.000182811432040946,0,0,0
"SE",164,"SWE",2012,"Europe","European",0,0.0685374295269393,5.31353903951237,3.25846906785399,74,0,3.10773174989095,1,2,0.801313042925731,2.60773555246393,404,11,"European",1,4,67,6,93,1,29,4,61,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,1,0,1,20030616,20050707,4,6,7,6,8,0,0,0,0,"Sweden",0,1,0,0,0,0,1,0,0,0,0,2.82399821511081,4.93395875991946,0,0.0386120823835639,0,0,44
"SE",164,"SWE",2010,"Europe","European",0,0.0675204745416828,5.27081809267617,3.25846906785399,71,0,3.08149311986367,1,2,0.801313042925731,2.60773555246393,404,9,"European",1,4,67,6,93,1,29,4,61,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,1,0,1,20030616,20050707,4,6,2,6,9,0,0,0,0,"Sweden",0,1,0,0,0,0,1,0,0,0,0,2.82399821511081,4.93395875991946,0,0.038862723100889,0,0,44
"SG",153,"SGP",2010,"Asia","Western Pacific",1,0.0365511396526087,4.73728651698011,1.33054143245643,25,0,2.38664446269225,1,0,0.611654231219115,2.92966302048664,141,9,"Western Pac",1,3,53,8,119,4,65,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,0,20031229,20040514,5,3,1,11,11,0,0,0,0,"Singapore",1,0,0,0,0,0,0,0,0,1,0,3.38879785813298,4.93395875991946,0,0.0556024996756698,0,0,8
"SG",153,"SGP",2012,"Asia","Western Pacific",1,0.0382481285659028,4.95405680276617,1.46631108053429,31,0,2.47945903652909,1,0,0.611654231219115,2.92966302048664,141,11,"Western Pac",1,3,53,8,119,4,65,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,0,20031229,20040514,5,5,5,11,7,0,0,0,0,"Singapore",1,0,0,0,0,0,0,0,0,1,0,3.38879785813298,4.93395875991946,0,0.0552019295967147,0,0,8
"SI",155,"SVN",2012,"Europe","European",0,0.0148110989218628,5.13116614164001,3.25846906785399,12,0,1.2944893535545,1,1,2.26293937630147,2.48114206052635,69,11,"European",1,4,63,7,100,3,53,3,57,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,<NA>,<NA>,0,20030925,20050315,6,4,4,7,9,0,0,0,0,"Slovenia",0,1,0,0,0,0,1,0,0,0,0,2.82399821511081,4.93395875991946,0,0.0744249775172493,0,0,22
"SI",155,"SVN",2010,"Europe","European",0,0.0147493535806646,5.19410836782459,3.25846906785399,12,0,1.32701896801231,1,1,2.26293937630147,2.48114206052635,69,9,"European",1,4,63,7,100,3,53,3,57,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,<NA>,<NA>,1,20030925,20050315,5,5,2,7,9,0,0,0,0,"Slovenia",0,1,0,0,0,0,1,0,0,0,0,2.82399821511081,4.93395875991946,0,0.0766146206198844,0,0,22
"SK",154,"SVK",2010,"Europe","European",0,0.0390955358552782,5.00506406831072,3.25846906785399,6,4.02369455020203e-06,1.00131254412473,1,1,1.98875592877386,3.21083939532451,29,9,"European",1,3,53,5,78,1,32,3,53,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,1,20031219,20040504,6,4,2,7,10,0,0,0,0,"Slovakia",0,1,0,0,0,0,1,0,0,0,0,3.38879785813298,4.93395875991946,0.000127450388647766,0.0218097154071232,0,0,20
"SK",154,"SVK",2012,"Europe","European",0,0.038933396736367,4.98128741011364,3.25846906785399,6,6.0456640459434e-05,1.04174549217459,1,1,1.98875592877386,3.21083939532451,29,11,"European",1,3,53,5,78,1,32,3,53,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,1,20031219,20040504,6,4,5,7,11,0,0,0,0,"Slovakia",0,1,0,0,0,0,1,0,0,0,0,3.38879785813298,4.93395875991946,0.00192293694769681,0.0227848852796105,0,0,20
"SL",152,"SLE",2012,"Africa","African",0,0.0430455385431131,5.53525609248959,2.60677525428319,1,0.000181369921378302,0.0272139544358892,1,4,0.859556349928906,3.20767287328412,3,11,"African",1,8,113,3,57,2,45,10,<NA>,<NA>,<NA>,<NA>,941.342889805906,1184.11706855769,0,0,0,<NA>,20090522,4,1,1,0,0,0,0,0,0,"Sierra Leone",0,0,1,0,0,0,0,1,0,0,0,0.564799643022163,0.704851251417066,0.00521771614092234,0.000538357811997691,0,0,0
"SL",152,"SLE",2010,"Africa","African",0,0.0422449874431637,5.68612050141233,2.47100560620533,1,0.000165249849617437,0.0253879098342684,1,4,0.859556349928906,3.20767287328412,3,9,"African",1,8,113,3,57,2,45,10,<NA>,<NA>,<NA>,<NA>,941.342889805906,1184.11706855769,0,0,0,<NA>,20090522,0,0,0,0,0,0,0,0,0,"Sierra Leone",0,0,1,0,0,0,0,1,0,0,0,0.564799643022163,0.704851251417066,0.00484405668945762,0.000511751675931515,0,0,0
"SM",146,"SMR",2012,"Europe","European",0,0.000224971627380989,4.91091143407436,3.25846906785399,0,0,3.2008241095216,1,0,0.801313042925731,2.60773555246393,26,11,"European",0,3,55,10,<NA>,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,<NA>,20030926,20040707,5,1,2,1,3,0,0,0,0,"San Marino",0,1,0,0,0,0,1,0,0,0,0,3.38879785813298,4.93395875991946,0,12.1155064025539,0,0,0
"SM",146,"SMR",2010,"Europe","European",0,0.000227037965175284,4.91091143407436,3.25846906785399,0,0,3.2008241095216,1,0,0.801313042925731,2.60773555246393,26,9,"European",0,3,55,10,<NA>,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,<NA>,20030926,20040707,4,1,1,1,4,0,0,0,0,"San Marino",0,1,0,0,0,0,1,0,0,0,0,3.38879785813298,4.93395875991946,0,12.0052396955858,0,0,0
"SN",149,"SEN",2012,"Africa","African",0,0.0988243761588513,5.03977467310576,2.60677525428319,9,0,0.0547548251801462,1,5,0.104393567907123,1.30056695052767,138,11,"African",1,4,61,4,71,2,46,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,0,0,0,20030619,20050127,3,2,3,0,0,0,0,0,0,"Senegal",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.93395875991946,0,0.000471808571873595,0,0,8
"SN",149,"SEN",2010,"Africa","African",0,0.0895201466564011,4.92170954020901,2.47100560620533,9,0,0.0549606489942188,1,5,0.104393567907123,1.30056695052767,138,9,"African",1,4,61,4,71,2,46,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,0,0,0,20030619,20050127,0,0,0,0,0,0,0,0,0,"Senegal",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.93395875991946,0,0.000522803611618945,0,0,8
"SR",162,"SUR",2010,"America","Americas",0,0.00377726548797172,4.15563661506022,2.57962129359244,0,0,0.288872965060827,1,0,0.801313042925731,2.60773555246393,2,9,"Americas",0,7,108,10,<NA>,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,940.874326894106,1181.17003752594,<NA>,<NA>,0,20040624,20081216,0,0,0,0,0,0,0,0,0,"Suriname",0,0,0,1,0,0,0,0,1,0,0,1.12959928604433,4.2291075085024,0,0.0651233750911401,0,0,0
"SR",162,"SUR",2012,"America","Americas",0,0.0038485793411163,4.17701756387001,2.57962129359244,0,0,0.307622501471413,1,0,0.801313042925731,2.60773555246393,2,11,"Americas",0,7,108,10,<NA>,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,940.874326894106,1181.17003752594,<NA>,<NA>,0,20040624,20081216,6,3,6,9,8,0,0,0,0,"Suriname",0,0,0,1,0,0,0,0,1,0,0,1.12959928604433,4.2291075085024,0,0.0680652065585342,0,0,0
"ST",147,"STP",2010,"Africa","African",0,0.00119082255109077,4.17033615826489,2.79516885959702,0,0,0.0646949677137989,1,0,0.157123282968212,0.771038048023421,6,9,"African",0,5,76,5,76,5,76,10,<NA>,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,<NA>,<NA>,<NA>,20040618,20060412,0,0,0,0,0,0,0,0,0,"Sao Tome and Principe",0,0,1,0,0,0,0,1,0,0,0,2.25919857208865,4.2291075085024,0,0.0462626985198763,0,0,0
"ST",147,"STP",2012,"Africa","African",0,0.00135426483077125,4.2621377433455,2.79516885959702,0,0,0.0669038223107479,1,0,0.157123282968212,0.771038048023421,6,11,"African",0,5,76,5,76,5,76,10,<NA>,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,<NA>,<NA>,<NA>,20040618,20060412,0,1,0,0,0,0,0,0,0,"Sao Tome and Principe",0,0,1,0,0,0,0,1,0,0,0,2.25919857208865,4.2291075085024,0,0.0420682883204597,0,0,0
"SV",54,"SLV",2012,"America","Americas",0,0.0453398718737566,4.66259718136463,2.68823698097954,2,0.00677154902693886,0.208262920753186,1,1,0.801313042925731,2.60773555246393,49,11,"Americas",1,10,<NA>,3,55,7,101,10,<NA>,<NA>,<NA>,<NA>,943.685704364905,1181.17003752594,0,0,0,20040318,20140721,0,0,0,0,0,0,0,0,0,"El Salvador",0,0,0,1,0,0,0,0,1,0,0,0,4.2291075085024,0.184948608463029,0.00391146256372334,0,0,0
"SV",54,"SLV",2010,"America","Americas",0,0.0445882073021113,4.64304714062179,2.68823698097954,2,0.00555026893756668,0.202531715971868,1,1,0.801313042925731,2.60773555246393,49,9,"Americas",1,10,<NA>,3,55,7,101,10,<NA>,<NA>,<NA>,<NA>,943.685704364905,1181.17003752594,0,0,0,20040318,20140721,0,0,0,0,0,0,0,0,0,"El Salvador",0,0,0,1,0,0,0,0,1,0,0,0,4.2291075085024,0.154147805069237,0.00386794724808439,0,0,0
"SY",166,"SYR",2012,"Asia","Eastern Mediterranean",0,0.161269773882297,1.69413306258047,0.244385180089049,9,0.062959356434783,0.106783078633929,1,2,0.801313042925731,3.45078565529079,5,11,"Eastern Med",1,3,59,10,<NA>,4,68,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,0,20030711,20041122,0,0,0,0,0,0,0,0,0,"Syrian Arab Republic",1,0,0,0,0,1,0,0,0,0,0,3.38879785813298,4.93395875991946,0.483448962385646,0.000563841415183973,0,0,42
"SY",166,"SYR",2010,"Asia","Eastern Mediterranean",0,0.147211153107587,1.70399164923018,0.380154711634973,9,0.081218397345048,0.106783078633929,1,2,0.801313042925731,3.45078565529079,5,9,"Eastern Med",1,3,59,10,<NA>,4,68,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,0,20030711,20041122,6,0,2,6,10,0,0,0,0,"Syrian Arab Republic",1,0,0,0,0,1,0,0,0,0,0,3.38879785813298,4.93395875991946,0.683214429880858,0.000617688100477946,0,0,42
"SZ",163,"SWZ",2010,"Africa","African",0,0.00759941442475751,4.44566600821263,0.353000789788195,0,0.000423221814183679,0.167888147429508,1,0,0.184922141328208,1.30196445388286,8,9,"African",0,5,73,10,<NA>,5,73,10,<NA>,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,<NA>,<NA>,0,20040629,20060113,0,0,0,0,0,0,0,0,0,"Swaziland",0,0,1,0,0,0,0,1,0,0,0,2.25919857208865,4.2291075085024,0.0689653977122957,0.0188125392804144,0,0,0
"SZ",163,"SWZ",2012,"Africa","African",0,0.00886282519062906,4.41881451678291,0.353000789788195,0,0.00044336557114285,0.16476012308146,1,0,0.184922141328208,1.30196445388286,8,11,"African",0,5,73,10,<NA>,5,73,10,<NA>,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,<NA>,<NA>,0,20040629,20060113,5,4,4,10,12,0,0,0,0,"Swaziland",0,0,1,0,0,0,0,1,0,0,0,2.25919857208865,4.2291075085024,0.061948830453487,0.0158302376978093,0,0,0
"TD",34,"TCD",2012,"Africa","African",0,0.0896241619250916,5.03728794939734,0.7874633839607,1,0.00072553034744849,0.0506429623994728,1,1,0.291633357230416,1.85194604434021,9,11,"African",1,5,73,10,<NA>,3,51,10,<NA>,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,<NA>,<NA>,0,20040622,20060130,6,1,4,6,10,0,0,0,0,"Chad",0,0,1,0,0,0,0,1,0,0,0,2.25919857208865,4.2291075085024,0.0100247558571477,0.000481173284099335,0,0,0
"TD",34,"TCD",2010,"Africa","African",0,0.080833464163115,5.07425881323058,0.7874633839607,1,0.000697313811896507,0.0493571527399216,1,1,0.291633357230416,1.85194604434021,9,9,"African",1,5,73,10,<NA>,3,51,10,<NA>,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,<NA>,<NA>,0,20040622,20060130,0,0,0,0,0,0,0,0,0,"Chad",0,0,1,0,0,0,0,1,0,0,0,2.25919857208865,4.2291075085024,0.010682684587392,0.000519955790680223,0,0,0
"TG",171,"TGO",2012,"Africa","African",0,0.0478276417811226,5.73324824130245,1.33054143245643,7,0.0114874702593294,0.0284453365456117,1,6,0.801313042925731,2.60773555246393,8,11,"African",1,4,71,4,67,3,55,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040512,20051115,4,2,4,10,13,2,0.723801557800983,0,0,"Togo",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.2291075085024,0.297432732958615,0.000506453550748447,0.0380980703488924,0,0
"TG",171,"TGO",2010,"Africa","African",0,0.0433988391072381,5.65833325039167,1.33054143245643,6,0.0105926408530261,0.026974924865211,1,6,0.801313042925731,2.60773555246393,8,9,"African",1,4,71,4,67,3,55,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040512,20051115,4,2,1,4,1,0,0,0,0,"Togo",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.2291075085024,0.302252195731437,0.000529285069047721,0,0,0
"TH",168,"THA",2012,"Asia","South-East Asia",1,0.480837531910614,5.13241005447451,2.19946662080144,57,0.278117555858168,0.232741286863911,1,3,0.310896457255629,3.75123452661722,305,11,"South-east Asia",1,3,59,10,135,4,61,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,0,20030620,20041108,6,7,4,10,14,2,1.80690915587216,2,3.57036664851549,"Thailand",1,0,0,0,0,0,0,0,0,0,1,3.38879785813298,4.93395875991946,0.71626441311707,0.000412175889364559,0.00946020163274581,0.00945905586657866,54
"TH",168,"THA",2010,"Asia","South-East Asia",1,0.497665102927945,5.12844510613617,1.81931179263453,52,0.239987238265014,0.217245691731671,1,3,0.310896457255629,3.75123452661722,305,9,"South-east Asia",1,3,59,10,135,4,61,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,0,20030620,20041108,6,7,2,11,10,0,0,0,0,"Thailand",1,0,0,0,0,0,0,0,0,0,1,3.38879785813298,4.93395875991946,0.597164922062451,0.000371724765290275,0,0,54
"TJ",167,"TJK",2010,"Asia","European",0,0.0495246954924659,5.07059269126699,0.977540720356196,0,0.0020032430445533,0.028640090654929,1,0,0.801313042925731,2.60773555246393,5,9,"European",0,10,<NA>,5,81,6,86,10,<NA>,<NA>,<NA>,<NA>,943.217141453105,1186.4746933831,<NA>,<NA>,0,<NA>,20130621,0,0,0,0,0,0,0,0,0,"Tajikistan",1,0,0,0,0,0,1,0,0,0,0,0,0,0.0500904760331598,0.000492447669077598,0,0,0
"TJ",167,"TJK",2012,"Asia","European",0,0.0576629920945391,4.88743034457405,0.841771149966293,0,0.00292223973855693,0.0314906548198183,1,0,0.801313042925731,2.60773555246393,5,11,"European",0,10,<NA>,5,81,6,86,10,<NA>,<NA>,<NA>,<NA>,943.217141453105,1186.4746933831,<NA>,<NA>,0,<NA>,20130621,0,0,0,0,0,0,0,0,0,"Tajikistan",1,0,0,0,0,0,1,0,0,0,0,0,0,0.0627569744477405,0.000465041841105132,0,0,0
"TL",170,"TMP",2012,"Asia","South-East Asia",1,0.00827224856953967,3.58680489350506,2.3352362688793,0,0,0.0537955893613452,1,0,0.801313042925731,2.60773555246393,0,11,"South-east Asia",0,3,60,8,111,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,<NA>,<NA>,0,20040525,20041222,0,0,0,0,0,0,0,0,0,"Timor-Leste",1,0,0,0,0,0,0,0,0,0,1,3.38879785813298,4.2291075085024,0,0.00553771506060751,0,0,0
"TL",170,"TMP",2010,"Asia","South-East Asia",1,0.00822576676884291,3.73349880424994,2.3352362688793,0,0,0.0468696719178623,1,0,0.801313042925731,2.60773555246393,0,9,"South-east Asia",0,3,60,8,111,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,<NA>,<NA>,0,20040525,20041222,0,0,0,0,0,0,0,0,0,"Timor-Leste",1,0,0,0,0,0,0,0,0,0,1,3.38879785813298,4.2291075085024,0,0.00485202504322248,0,0,0
"TM",176,"TKM",2012,"Asia","European",0,0.0372439819950576,4.39777255369261,0.0814617266963497,0,0.00846443612921646,0.22450820857757,1,0,0.801313042925731,2.60773555246393,1,11,"European",0,10,<NA>,4,63,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,942.280015629506,1185.29588097039,<NA>,<NA>,0,<NA>,20110513,0,0,0,0,0,0,0,0,0,"Turkmenistan",1,0,0,0,0,0,1,0,0,0,0,0,0,0.281439631610771,0.00513314613374696,0,0,0
"TM",176,"TKM",2010,"Asia","European",0,0.0363012711747306,4.40998953440725,0.0814617266963497,0,0.00805735944746134,0.180752497444167,1,0,0.801313042925731,2.60773555246393,1,9,"European",0,10,<NA>,4,63,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,942.280015629506,1185.29588097039,<NA>,<NA>,0,<NA>,20110513,0,0,0,0,0,0,0,0,0,"Turkmenistan",1,0,0,0,0,0,1,0,0,0,0,0,0,0.274861704079168,0.00424004030761482,0,0,0
"TN",174,"TUN",2012,"Africa","Eastern Mediterranean",0,0.0775956640349027,3.01369429376284,1.98787088576914,5,0.0104798006596143,0.269308082987725,1,1,0.549064643545246,4.8584624733708,58,11,"Eastern Med",1,9,126,7,105,3,54,10,<NA>,<NA>,<NA>,<NA>,941.811452717706,1180.58063131959,1,0,1,20030822,20100607,6,4,5,3,7,0,0,0,0,"Tunisia",0,0,1,0,0,1,0,0,0,0,0,0,4.93395875991946,0.167247216010004,0.00295542162117453,0,0,0
"TN",174,"TUN",2010,"Africa","Eastern Mediterranean",0,0.075951233539373,3.0111166498988,0.760309423269944,5,0.00654181877443513,0.264228039567485,1,1,0.549064643545246,4.8584624733708,58,9,"Eastern Med",1,9,126,7,105,3,54,10,<NA>,<NA>,<NA>,<NA>,941.811452717706,1180.58063131959,0,0,0,20030822,20100607,0,0,0,0,0,0,0,0,0,"Tunisia",0,0,1,0,0,1,0,0,0,0,0,0,4.93395875991946,0.106661332897849,0.00296245377527508,0,0,0
"TO",172,"TON",2012,"Pacific","Western Pacific",1,0.000755552454603269,4.77970705120126,2.5260695867797,1,0,0.182517581628839,0,1,1.34543470813674,3.63151240336367,6,11,"Western Pac",1,4,64,10,<NA>,8,118,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,<NA>,<NA>,<NA>,20030925,20050408,4,3,4,7,5,1,0.343173761864526,1,0.678095049784224,"Tonga",0,0,0,0,1,0,0,0,0,1,0,2.82399821511081,4.93395875991946,0,0.205706301854848,1.14343607088083,1.14329758436488,0
"TO",172,"TON",2010,"Pacific","Western Pacific",1,0.000749195045988764,4.78191400696001,2.25697015858646,1,0,0.177338244640581,0,1,1.34543470813674,3.63151240336367,6,9,"Western Pac",1,4,64,10,<NA>,8,118,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,<NA>,<NA>,<NA>,20030925,20050408,4,3,4,7,1,0,0,0,0,"Tonga",0,0,0,0,1,0,0,0,0,1,0,2.82399821511081,4.93395875991946,0,0.201564952299305,0,0,0
"TR",175,"TUR",2010,"Europe","European",0,0.523800971325266,3.21650655380307,2.47100560620533,25,0.221687909995288,0.53787991628398,1,1,1.55207767483781,3.92629102791173,717,9,"European",1,3,60,5,83,8,118,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,0,0,0,20040428,20041231,6,3,2,11,17,2,1.1306934686995,1,2.06226229556783,"Turkey",0,1,0,0,0,0,1,0,0,0,0,3.38879785813298,4.2291075085024,0.524105888294063,0.000874433003867939,0.00543426756527758,0.00501546189197881,36
